X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude__y_,Longitude__x_,Code postal,amiante,gislation,gorie
-73.438249,46.024447,0,Services Québec,,409 Rue Notre-Dame,Joliette,Québec,J6E 3H5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.024447,-73.438249,J6E 3H5,ND,LSST RSST et CSTC,Services gouv. du provincial
-77.759825,55.280533,0,Ministère De L’Environnement De La Lutte Contre Les Changements Climatiques De La Faune Et Des Parcs  Direction De La Protection De La Faune Du Nord-Du-Québec,,1039 Tukimuaqtuk Street,Kuujjuarapik,Québec,J0M 1G0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,55.280533,-77.759825,J0M 1G0,ND,LSST RSST et CSTC,Services gouv. du provincial
-77.75455,55.282904,0,Ministère De La Sécurité Publique,,1125 Avenue Henri Jamet,Kuujjuarapik,Québec,J0M 1G0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,55.282904,-77.75455,J0M 1G0,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.417033,45.841419,0,Ministère De L'Agriculture Des Pêcheries Et De L'Alimentation  Bureau D'Inspection Des Aliments Et Du Bien-Être Animal,,867 Boulevard De L'Ange-Gardien,L'Assomption,Québec,J5W 1T3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.841419,-73.417033,J5W 1T3,ND,LSST RSST et CSTC,Services gouv. du provincial
-61.843555,47.235683,0,Société Québécoise Des Infrastructures,,405 Chemin d'en Haut,L'Île-du-Havre-Aubert,Québec,G0B 1J0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.235683,-61.843555,G0B 1J0,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.1562,47.646457,0,Ministère Des Transports Et De La Mobilité Durable,MTMDQ,628 Chemin Du Golf,La Malbaie,Québec,G5A 1E7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.646457,-70.1562,G5A 1E7,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.153808,47.659753,0,Société Québécoise Des Infrastructures Ancienne École Des Beaux Arts,,30 Chemin De La Vallée,La Malbaie,Québec,G5A 1A3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.659753,-70.153808,G5A 1A3,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.152403,47.655873,0,Ministère De L'Emploi Et De La Solidarité Sociale. Emploi Québec Centre Local D'Emploi,,21 Rue Patrick-Morgan,La Malbaie,Québec,G5A 1T1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.655873,-70.152403,G5A 1T1,ND,LSST RSST et CSTC,Services gouv. du provincial
-74.652616,47.901272,0,Société Québécoise Des Infrastructures,,24 Rue De La Forêt Base Radar,La Tuque,Québec,G0A 2V0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.901272,-74.652616,G0A 2V0,ND,LSST RSST et CSTC,Services gouv. du provincial
-72.785407,47.410798,0,Poste De La Sureté Du Québec,,1491 Boulevard Ducharme,La Tuque,Québec,G9X 4R7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,47.410798,-72.785407,G9X 4R7,ND,LSST RSST et CSTC,Services gouv. du provincial
-74.725108,46.26719,0,Ministère Des Ressources Naturelles Et De La Faune,,5497 Boulevard Du Curé-Labelle,Labelle,Québec,J0T 1H0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.26719,-74.725108,J0T 1H0,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.439179,46.373422,0,Poste De La Sureté Du Québec,,1139 Route 277 Nord-Est,Lac Etchemin,Québec,G0R 1S0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.373422,-70.439179,G0R 1S0,ND,LSST RSST et CSTC,Services gouv. du provincial
-71.30654,46.938679,0,Poste De La Sureté Du Québec,,1045 Boulevard du Lac,Lac-Beauport,Québec,G3B 0X4,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.938679,-71.30654,G3B 0X4,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.489783,46.396271,0,Ministère Des Transports Et De La Mobilité Durable - Centre De Services,,1375 Route 277,Lac-Etchemin,Québec,G0R 1S0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.396271,-70.489783,G0R 1S0,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.901577,45.587357,0,Ministère Des Transports Et De La Mobilité Durable - Centre De Services,,3798 Rue Laval,Lac-Mégantic,Québec,G6B 1A4,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.587357,-70.901577,G6B 1A4,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.913624,45.594214,0,Poste De La Sureté Du Québec,,3025 Rue Laval,Lac-Mégantic,Québec,G6B 1A5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.594214,-70.913624,G6B 1A5,ND,LSST RSST et CSTC,Services gouv. du provincial
-75.875083,46.59069,0,Société Québécoise Des Infrastructures,,1783 Route 117,Lac-Pythonga,Québec,J0W 1T0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.59069,-75.875083,J0W 1T0,ND,LSST RSST et CSTC,Services gouv. du provincial
-74.30314,45.63178,0,Poste De La Sureté Du Québec. Grand Quartier Général,,805 Chemin Béthany,Lachute,Québec,J8H 2C5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.63178,-74.30314,J8H 2C5,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.651757,45.604597,0," Ministère De L’Environnement De La Lutte Contre Les Changements Climatiques De La Faune Et Des Parcs	Centre D'Expertise En Analyse Environnementale Du Québec",,850 Boulevard Vanier,Laval,Québec,H7C 2M7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.604597,-73.651757,H7C 2M7,ND,LSST RSST et CSTC,Services gouv. du provincial
-71.2727,46.725169,0,Commission Municipale Du Québec,,8420 Avenue Sous-le-Vent,Lévis,Québec,G6X 3T7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.725169,-71.2727,G6X 3T7,ND,LSST RSST et CSTC,Services gouv. du provincial
-71.272293,46.724875,0,Ministère Des Ressources Naturelles Et De La Faune,,8400 Avenue Sous-le-Vent,Lévis,Québec,G6X 3S9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.724875,-71.272293,G6X 3S9,ND,LSST RSST et CSTC,Services gouv. du provincial
-71.258538,46.736788,0,La Financière Agricole Du Québec,,1400 Boul. Guillaume-Couture,Lévis,Québec,G6W 5M6,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.736788,-71.258538,G6W 5M6,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.518698,45.525485,0,Tribunal Administratif Du Logement,MAMHQ,201 Place Charles-Le Moyne,Longueuil,Québec,J4K 2T5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.525485,-73.518698,J4K 2T5,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.460646,45.533017,0,Palais De Justice,,2555 Boulevard Roland-Therrien,Longueuil,Québec,J4M 2J4,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.533017,-73.460646,J4M 2J4,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.387643,45.476972,0,Poste De La Sureté Du Québec,,3131 2e Rue,Longueuil,Québec,J3Y 8Y8,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.476972,-73.387643,J3Y 8Y8,ND,LSST RSST et CSTC,Services gouv. du provincial
-79.007933,48.76131,0,Ministère Des Transports Et De La Mobilité Durable - Centre De Services,,123 2E Rue,Macamic,Québec,J0Z 2S0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.76131,-79.007933,J0Z 2S0,ND,LSST RSST et CSTC,Services gouv. du provincial
-75.974371,46.377899,0,Palais De Justice De Maniwaki - Ministère De La Justice,,266 Rue Notre-Dame,Maniwaki,Québec,J9E 2J8,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.377899,-75.974371,J9E 2J8,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.177188,45.433838,0,Poste De La Sureté Du Québec,,331 Rue Chambly,Marieville,Québec,J3M 1N9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.433838,-73.177188,J3M 1N9,ND,LSST RSST et CSTC,Services gouv. du provincial
-67.529499,48.846524,0,Point De Service De Justice De Matane,MJQ,382 Avenue Saint-Jérôme,Matane,Québec,G4W 3B3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.846524,-67.529499,G4W 3B3,ND,LSST RSST et CSTC,Services gouv. du provincial
-67.562578,48.842033,0,Poste De La Sureté Du Québec,,1333 Avenue du Phare,Matane,Québec,G4W 3M6,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.842033,-67.562578,G4W 3M6,ND,LSST RSST et CSTC,Services gouv. du provincial
-68.179399,48.581081,0,Ministère Des Transports Et De La Mobilité Durable  Centre De Gestion De L'Équipement Roulant,,1862 Boulevard Jacques-Cartier,Mont-Joli,Québec,G5H 2X2,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.581081,-68.179399,G5H 2X2,ND,LSST RSST et CSTC,Services gouv. du provincial
-75.495521,46.554181,0,Palais De Justice,MJQ,645 Rue De La Madone,Mont-Laurier,Québec,J9L 1T1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.554181,-75.495521,J9L 1T1,ND,LSST RSST et CSTC,Services gouv. du provincial
-75.487749,46.55256,0,Société Du Plan Nord  Bureau Régional,,435 Rue Panet,Mont-Laurier,Québec,J9L 2Z9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.55256,-75.487749,J9L 2Z9,ND,LSST RSST et CSTC,Services gouv. du provincial
-75.489103,46.551056,0,Ministère Des Transports Et De La Mobilité Durable,,847 Boulevard Albiny-Paquette,Mont-Laurier,Québec,J9L 2Z9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.551056,-75.489103,J9L 2Z9,ND,LSST RSST et CSTC,Services gouv. du provincial
-74.608311,46.124058,0,Centre De Services,MTMDQ,1501 Route 117,Mont-Tremblant,Québec,J8E 2X9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.124058,-74.608311,J8E 2X9,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.602719,46.975652,0,Centre De Gestion De L'Équipement Roulant,MTMDQ,390 Boulevard Taché,Montmagny,Québec,G5V 3R8,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.975652,-70.602719,G5V 3R8,ND,LSST RSST et CSTC,Services gouv. du provincial
-70.580133,46.973316,0,Conservatoire D’Art Dramatique De Québec,,110 Avenue Jacques-Cartier,Montmagny,Québec,G5V 0G5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,46.973316,-70.580133,G5V 0G5,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.554974,45.507008,0,Palais De Justice. Cour D'Appel Du Québec,,100 Rue Notre-Dame Est,Montréal,Québec,H2Y 4B6,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.507008,-73.554974,H2Y 4B6,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.675484,45.543508,0,Établissement De Détention Maison Tanguay,,555 Boulevard Henri-Bourassa Ouest,Montréal,Québec,H3L 1P3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.543508,-73.675484,H3L 1P3,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.554368,45.513316,0,Bibliothèque Et Archives Nationales,,535 Avenue Viger,Montréal,Québec,H2L 2P3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.513316,-73.554368,H2L 2P3,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.555762,45.506282,0,Palais De Justice,MJQ,1 Rue Notre-Dame Est,Montréal,Québec,H2Y 1B6,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.506282,-73.555762,H2Y 1B6,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.572282,45.606246,0,Société Québécoise Des Infrastructures,,9000 Boulevard Louis-H. Lafontaine,Montréal,Québec,H1J 2M7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.606246,-73.572282,H1J 2M7,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.570279,45.511122,0,Directeur De L'État Civil,,3450rue Saint-Urbain,Montréal,Québec,H2X 2N5,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.511122,-73.570279,H2X 2N5,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.601864,45.532602,0,Société Québécoise Des Infrastructures - Stationnement Place D'Youville,,410 Rue de Bellechasse,Montréal,Québec,H2S 1X3,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.532602,-73.601864,H2S 1X3,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.691447,45.546154,0,Justice Québec - Chambre De La Jeunesse,,800 Boulevard Gouin,Montréal,Québec,H3L 1K7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.546154,-73.691447,H3L 1K7,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.555045,45.52898,0,Palais De Justice,,1701 Rue Parthenais,Montréal,Québec,H2K 3S7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.52898,-73.555045,H2K 3S7,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.557016,45.500064,0,Ministère Des Transports Et De La Mobilité Durable,,360 Rue McGill,Montréal,Québec,H2Y 2E9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.500064,-73.557016,H2Y 2E9,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.571882,45.606058,0,Société Québécoise Des Infrastructures Édifice Gérald Godin,,7510 Rue Jarry Est,Montréal,Québec,H1J 1G9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.606058,-73.571882,H1J 1G9,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.518763,45.644678,0,Société Québécoise Des Infrastructures - Entrepôt,,3675 Boulevard Saint-Jean-Baptiste,Montréal,Québec,H1B 4B2,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.644678,-73.518763,H1B 4B2,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.570267,45.511102,0,Office Québécois De La Langue Française,,125 Rue Sherbrooke,Montréal,Québec,H2X 1X4,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.511102,-73.570267,H2X 1X4,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.640031,45.543443,0,Institut National De Santé Publique Du Québec,,190 Boulevard Crémazie Est,Montréal,Québec,H2P 1E1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.543443,-73.640031,H2P 1E1,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.640568,45.543785,0,"Ministère De La Santé Et Des Services Sociaux - 
Secrétariat Aux Services Internationaux À L’Enfant",,201 Boulevard Crémazie Est,Montréal,Québec,H2M 1L2,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.543785,-73.640568,H2M 1L2,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.551471,45.527309,0,Sécurité Publique,,1605 Rue Parthenais,Montréal,Québec,H2K 3S1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.527309,-73.551471,H2K 3S1,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.546102,45.526079,0,Ministère De La Famille,,600 Rue Fullum,Montréal,Québec,H2K 3L6,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.526079,-73.546102,H2K 3L6,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.570991,45.519739,0,Ministère De La Santé Et Des Services Sociaux,,3700 Rue Berri,Montréal,Québec,H2L 4G9,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.519739,-73.570991,H2L 4G9,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.548236,45.527093,0,Propriété. Ancien Bureau De Télé Québec,,1000 Rue Fullum,Montréal,Québec,H2K 3L7,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.527093,-73.548236,H2K 3L7,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.580239,45.508145,0,Hôpital Royal Victoria,,687 des Pins,Montréal,Québec,H3A 1A1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.508145,-73.580239,H3A 1A1,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.57719,45.462403,0,Services Québec,,1035 Rue Galt,Montréal,Québec,H4G 2R1,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.462403,-73.57719,H4G 2R1,ND,LSST RSST et CSTC,Services gouv. du provincial
-73.413565,45.193407,0,Ministère Des Transports Et De La Mobilité Durable - Centre De Services,,520 Rue Saint-Jacques,Napierville,Québec,J0J 1L0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,45.193407,-73.413565,J0J 1L0,ND,LSST RSST et CSTC,Services gouv. du provincial
-65.317782,48.01209,0,Palais De Justice De New Carlisle,MJQ,87 Boulevard Gérard-D.-Levesque,New Carlisle,Québec,G0C 1Z0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.01209,-65.317782,G0C 1Z0,ND,LSST RSST et CSTC,Services gouv. du provincial
-65.351111,48.006756,0,Centre De Services,MTMDQ,256 Boulevard Gérard-D.-Levesque,New Carlisle,Québec,G0C 1Z0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.006756,-65.351111,G0C 1Z0,ND,LSST RSST et CSTC,Services gouv. du provincial
-65.344702,48.0077,0,Ministère Des Transports Et De La Mobilité Durable,,226 Boulevard Gérard-D.-Levesque,New Carlisle,Québec,G0C 1Z0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.0077,-65.344702,G0C 1Z0,ND,LSST RSST et CSTC,Services gouv. du provincial
-65.84863,48.175401,0,Poste De La Sureté Du Québec,,128 Route 132,New Richmond,Québec,G0C 2B0,ND,SQI Accès à l'information,LSST RSST et CSTC,Services gouv. du provincial,48.175401,-65.84863,G0C 2B0,ND,LSST RSST et CSTC,Services gouv. du provincial
